Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRO35,OUT013,1933.123798768217
FDD33,OUT017,3591.7913964109653
FDC04,OUT035,3709.3678118041485
FDY34,OUT013,2658.009033393959
DRJ49,OUT049,2027.0666796193605
FDE05,OUT049,2251.5001119188514
FDU31,OUT017,3382.9115917645286
NCN19,OUT027,4814.497355606208
FDK56,OUT027,4746.51549792543
FDK58,OUT017,1731.4062209809576
NCJ42,OUT035,1697.0150060112433
FDZ34,OUT027,4910.159169170003
FDA52,OUT018,2712.686490550382
NCR29,OUT013,984.3163802258603
FDT48,OUT035,3083.1629745389864
DRJ51,OUT019,1150.502333065464
NCS54,OUT046,2617.9762077406226
FDV01,OUT035,2444.4545794403643
DRG51,OUT027,4225.653662107197
NCG42,OUT013,2147.609771300583
FDA51,OUT049,1861.5407638202641
FDV19,OUT010,1431.9221276110911
NCT18,OUT045,2835.8521037149867
NCS41,OUT045,2872.0201502907657
FDO03,OUT046,3281.268109812585
FDL12,OUT010,362.86051950894876
FDY37,OUT010,1094.9953491872905
FDI58,OUT049,1546.0641067447195
FDT28,OUT018,2396.0922933751754
NCC42,OUT010,1207.1703977531447
FDO01,OUT017,2088.5885202969553
FDJ02,OUT013,2384.4924762732735
FDQ04,OUT018,628.245202807766
DRL47,OUT013,2053.1034318324996
FDZ32,OUT035,1766.5547011842493
FDC35,OUT035,3197.723682389483
FDX14,OUT045,1292.6651796079975
FDZ35,OUT013,1732.714293017279
FDL14,OUT013,2520.3770538148215
FDO04,OUT049,1042.6762953604202
DRK11,OUT017,2398.01033383009
FDB44,OUT018,3093.064590912887
FDZ50,OUT049,2807.1162354493513
FDI12,OUT027,2450.437277216609
FDU43,OUT017,3630.510417956373
FDD58,OUT010,557.7503427085176
FDB27,OUT017,3040.3153271800934
FDB04,OUT018,1471.5147509112371
NCO17,OUT013,1960.1830403387257
FDL12,OUT017,1084.9672820712658
DRJ13,OUT049,2481.3119697230104
FDD57,OUT045,1619.5089404860555
FDW19,OUT035,1834.0592436444717
DRD27,OUT018,1489.3796167532514
FDH27,OUT027,3790.2060253741947
NCW30,OUT027,6517.91870652951
FDR40,OUT018,1323.326649664138
FDG05,OUT013,2544.6076614469266
NCY41,OUT019,-10.014385777969437
FDI38,OUT018,3222.7113698519333
FDR20,OUT046,830.6720431842386
FDE09,OUT017,1814.0732265472006
FDN50,OUT019,346.2440577241987
DRF27,OUT045,2408.89786559591
DRF51,OUT013,714.4261907652058
NCO02,OUT019,184.15516321435143
FDB51,OUT027,1818.855617866313
FDJ50,OUT013,944.8098392860086
FDN52,OUT013,1443.5817603725752
FDX14,OUT013,1315.3609231441685
FDT27,OUT019,1189.3517950905195
FDV10,OUT013,760.4474321104703
FDU33,OUT046,860.9374442180601
FDU58,OUT046,2715.3271667384392
NCP42,OUT027,4971.079765159574
FDL51,OUT027,5416.024727637307
DRH15,OUT027,1423.7098829310721
FDU16,OUT017,1467.0647410917954
FDW15,OUT017,2390.2056627006664
FDQ44,OUT045,1967.9940141364307
NCI06,OUT027,4620.110840925944
DRK23,OUT019,1293.0875391047043
FDC28,OUT035,1808.5961396654345
NCY17,OUT019,35.17918837121124
NCV05,OUT018,2426.2723886092426
FDM34,OUT019,572.0540135539493
DRD60,OUT027,4686.530388521715
FDT38,OUT046,1403.9145560403003
FDQ57,OUT018,2176.2865896471612
FDE59,OUT027,1191.2723326545477
NCM43,OUT046,2432.5942333019584
DRI51,OUT049,2616.859929823817
NCG30,OUT017,2023.6947313152527
NCK54,OUT035,1888.838632912491
FDQ16,OUT019,434.6476989696105
FDI36,OUT013,3167.8524071894835
FDX16,OUT027,3875.496759224744
FDA34,OUT046,2569.9842188963103
FDJ48,OUT018,3817.633343050119
FDU47,OUT035,2225.3907952713002
FDS39,OUT046,2150.2632093268426
FDD11,OUT046,3593.407349000352
FDM16,OUT027,2090.721315972084
FDU56,OUT018,2793.8845533060235
FDQ32,OUT017,1997.4291399503277
DRK35,OUT013,735.7370950551876
FDA58,OUT049,3477.014485808477
DRG48,OUT019,638.7347832266889
FDT59,OUT010,2216.365577822303
FDQ31,OUT019,315.5798521866534
FDS51,OUT018,1150.7835796346917
FDW32,OUT027,2407.7610439826644
FDI15,OUT027,6624.578423305702
NCV30,OUT017,1130.6153765159038
DRG25,OUT049,2844.304064668326
FDT02,OUT013,649.0652444296888
FDO33,OUT027,3055.089269417723
FDP38,OUT035,980.8966581690063
FDZ45,OUT035,3069.4285567117713
NCA54,OUT027,4621.673151010953
FDU33,OUT017,897.0064610227782
FDN58,OUT017,3596.1460748358522
FDI05,OUT045,1317.3234621867396
FDM57,OUT019,271.9450896719686
NCS42,OUT027,2472.494816258745
FDB57,OUT045,3376.799657180617
FDC03,OUT045,3027.954916186801
FDZ58,OUT013,1982.0984145326438
NCK29,OUT045,2002.8932516308848
NCR53,OUT045,3442.8342656856194
FDE26,OUT027,3798.891329767751
FDU52,OUT049,2389.3933659752615
FDE41,OUT027,2331.0321492909898
FDU38,OUT018,2967.622891147481
FDA52,OUT017,2773.341440215299
FDW46,OUT046,1142.4881123253037
DRI59,OUT035,3451.7896322842357
FDT38,OUT035,1456.2061316297522
FDL33,OUT018,2925.20085955599
FDQ01,OUT027,6351.838971231415
FDJ08,OUT046,2795.7395512702046
FDQ47,OUT049,777.0304180425965
NCZ18,OUT013,4010.0937238266997
FDE29,OUT017,1117.2040089993047
FDF10,OUT027,3828.8838844696083
FDC48,OUT049,1429.1787401105794
FDY58,OUT013,3656.729258568826
NCX30,OUT010,2188.36779467968
FDV11,OUT013,2850.7351530659002
FDT46,OUT046,929.2926493987256
DRD01,OUT019,111.461663476392
FDQ11,OUT013,4064.753660811991
NCM41,OUT017,1575.805690740019
NCC55,OUT013,696.8243830114072
FDG45,OUT027,5432.706780307925
NCQ54,OUT049,2568.817089861993
FDM34,OUT045,2080.069659593226
FDD17,OUT019,1201.4885134573422
FDN38,OUT027,6281.544514731795
FDB53,OUT018,2383.7020239620024
NCL06,OUT035,3984.956384265118
NCV18,OUT019,273.3459863903083
FDX25,OUT013,2936.102238652136
FDB39,OUT046,1007.53137600033
FDC33,OUT049,2974.85910845009
NCO14,OUT018,826.6932624365979
FDA58,OUT027,5981.248572009174
NCQ02,OUT017,2922.081225429147
NCR53,OUT017,3501.410898998011
FDN52,OUT046,1435.8955511928334
FDG26,OUT046,3645.1112227890626
FDE23,OUT027,1453.70243763293
DRI37,OUT013,1043.7844244045323
DRH37,OUT018,2509.3382484464482
FDO01,OUT035,2048.9018769389454
FDK45,OUT049,1846.0695686812965
FDP23,OUT049,3241.9641278338286
FDM33,OUT035,3382.342993989059
FDD36,OUT017,1970.4904502455502
FDL56,OUT017,1477.4787211678663
FDT27,OUT010,2248.5411289835115
FDG52,OUT017,891.3540965788109
NCL42,OUT035,3712.314184471698
DRJ24,OUT046,2726.6709795750385
FDV38,OUT046,960.9652965241967
FDT35,OUT045,2643.2990487576135
FDY51,OUT045,3359.85849361259
FDC37,OUT017,1767.733259847497
NCP43,OUT013,2921.055691550783
FDO33,OUT045,1844.2568375859512
FDW04,OUT018,2055.536793180986
NCC31,OUT046,2312.5710098184454
FDK22,OUT049,3234.8100722648196
FDJ50,OUT017,1033.8352976217793
FDV13,OUT017,1522.9536887578654
DRL60,OUT017,2422.203257803376
FDW03,OUT017,1723.62055224823
FDY27,OUT035,2769.4425893407574
FDB39,OUT027,1634.6549850472725
FDU59,OUT045,2540.6276241872442
FDZ57,OUT049,2053.1338739371167
FDO21,OUT049,3356.1559801876747
FDS43,OUT018,2949.0773639806616
FDU28,OUT010,1266.9822573069318
FDC51,OUT010,1060.9647832981336
FDW16,OUT010,532.0196301158494
FDP32,OUT010,686.6497770759925
FDB60,OUT019,948.6033274572683
NCQ30,OUT046,1852.6734130362013
FDD26,OUT049,2804.7280803642675
FDI44,OUT045,1345.3412590270002
DRH23,OUT046,1017.6016216339576
FDO44,OUT046,1728.0601408256057
FDG04,OUT046,2746.608063261994
FDM32,OUT027,2516.856824812379
FDM09,OUT013,2741.7858250094396
FDZ47,OUT013,1633.8720855290871
FDM40,OUT027,3742.781129267885
FDY48,OUT017,1709.052241852176
NCM30,OUT045,842.5067895064881
FDX36,OUT010,2054.3827212221354
DRF03,OUT017,804.1887841478876
FDN51,OUT049,3817.6852069886027
FDM57,OUT049,1447.070618692596
FDB35,OUT049,1572.1331137860295
FDY13,OUT027,2193.5678564617665
FDA37,OUT017,2047.8506659926452
NCX53,OUT017,2269.933295242713
FDD59,OUT018,1379.847883250643
FDX10,OUT019,-1.4355383251877356
FDC03,OUT018,2975.7872034190978
FDW43,OUT035,3453.2274209421485
FDW10,OUT046,2575.9425286225387
FDY14,OUT027,6587.401141677956
FDV43,OUT045,890.2573907256328
FDO40,OUT013,2443.176906682674
FDP46,OUT027,2507.359499067649
NCE43,OUT019,788.4823877737817
FDD05,OUT035,1947.3558901749157
FDJ60,OUT010,1003.2582319850899
DRE27,OUT018,1620.728189630763
FDO11,OUT035,3811.574708843925
DRG11,OUT027,2896.194261045516
FDK33,OUT010,1724.2512155256295
DRM23,OUT045,2665.1866213370345
FDJ02,OUT027,3814.637895852513
NCZ05,OUT045,1728.246346949681
NCL30,OUT013,2069.205305792896
FDZ19,OUT018,2544.6973973060435
FDM45,OUT049,1935.6352387180714
FDO36,OUT046,2614.7123516742818
NCK31,OUT045,973.1270654538343
DRJ37,OUT045,2427.730149208168
FDP24,OUT018,1634.2205927243451
FDF46,OUT013,1896.9529235396774
FDX46,OUT019,128.7772732981166
NCL18,OUT045,2987.1409424973804
FDJ26,OUT013,3404.987048756346
FDJ07,OUT045,1874.596174774653
FDY15,OUT013,2511.8006887087336
DRG01,OUT045,1314.304744966878
FDF58,OUT045,1175.1745657002516
FDZ14,OUT019,505.1375678320951
FDP31,OUT049,1168.0068187344295
FDH45,OUT013,788.3572627559911
FDA09,OUT010,1674.4037860124472
FDW31,OUT035,3078.949194128586
FDA57,OUT046,812.0194644010937
NCE55,OUT035,2762.775050251867
FDC17,OUT019,1048.9702199267538
FDC59,OUT013,1125.079112652312
FDA22,OUT013,2708.9449165526694
FDK52,OUT035,3443.1390546441417
NCM26,OUT046,2271.800537384081
NCT53,OUT035,2603.0018925782247
FDW45,OUT018,2240.563775230339
NCI18,OUT035,3409.6047441940796
FDE38,OUT018,2403.6243552095
FDF08,OUT019,311.9908768194316
FDY58,OUT010,2190.6158836659206
FDF58,OUT019,158.05613434391307
FDX39,OUT017,3258.168081667481
FDB44,OUT049,3152.717904283662
FDF28,OUT013,2072.717628608269
FDE39,OUT013,1930.5978913306806
FDT37,OUT018,3888.987791149234
FDZ45,OUT017,3100.6137851136864
FDO40,OUT035,2395.688371340533
FDM57,OUT027,2372.2078050572673
DRG36,OUT017,2712.260285886746
FDY36,OUT010,586.7194194884632
DRL60,OUT027,3945.8529483417046
FDS25,OUT019,441.41650651219106
DRF49,OUT027,3005.22830925789
FDP16,OUT045,3723.331294409466
FDS60,OUT049,2737.8690451442117
FDU15,OUT027,1245.8819556867456
FDK43,OUT046,1947.3703677526937
FDN25,OUT046,1043.7820569511068
FDE53,OUT049,1723.7283337628721
FDB22,OUT013,2523.1850111324957
FDE39,OUT017,1959.2263652373617
FDX35,OUT035,3463.2540907878556
NCG54,OUT049,2604.068231385471
FDH27,OUT035,2318.5675831044146
NCK42,OUT013,3439.3176794846913
FDS25,OUT049,1765.9590001270506
FDI10,OUT018,2637.697037216877
FDU35,OUT035,1671.3912705279022
FDI04,OUT017,3101.471939730775
DRK23,OUT035,3829.7971117774523
FDB53,OUT019,664.6292405011952
FDY02,OUT049,3849.1531389787506
FDM60,OUT035,828.6549144836138
NCJ31,OUT010,1781.168275061685
DRP35,OUT017,2054.805314762592
NCQ30,OUT018,1874.06482015641
DRL11,OUT010,1416.782299460649
FDU01,OUT013,2958.130474801036
FDR39,OUT035,2805.496509496317
FDO08,OUT046,2460.905851898395
FDC02,OUT045,3929.7460991012
NCZ29,OUT035,2066.5024226212745
FDF29,OUT010,1123.0975285783175
FDZ23,OUT017,2925.580257859257
NCU53,OUT018,2334.9292947553913
NCW30,OUT013,4085.3235126756076
NCM26,OUT027,4013.896538639823
FDV50,OUT027,3255.0364683215257
FDW15,OUT049,2286.3239691257954
FDI35,OUT027,4681.78172564935
FDO11,OUT017,3807.4802820402556
FDN48,OUT046,1498.270226615112
NCA17,OUT049,2314.0503233042245
NCN54,OUT013,1334.9285411766427
FDP22,OUT013,901.057208357226
NCB54,OUT035,2045.8603031208595
FDD08,OUT045,783.0394254602359
DRM48,OUT010,146.39783397229985
FDG41,OUT027,2964.176118726294
FDE44,OUT027,1502.6896438242472
FDE26,OUT035,2300.906710605666
NCS38,OUT013,1870.3802901743993
NCJ54,OUT018,3531.150681186591
FDI40,OUT019,369.7147603007081
FDN45,OUT018,3243.7317494364697
FDU43,OUT046,3422.0014013869895
FDI04,OUT010,1864.4555231405611
NCC07,OUT018,1495.5231915211452
NCC07,OUT019,404.17251280140636
NCD18,OUT045,3530.2187254446617
FDU55,OUT035,3928.9632075870113
FDX59,OUT035,755.8285477817426
FDR52,OUT049,2890.241372024052
NCP17,OUT013,1095.252530852973
FDQ32,OUT045,1978.0218648229331
NCT17,OUT049,2851.483287316236
FDO10,OUT049,1084.2845121759133
FDE32,OUT049,774.4034294363605
FDN44,OUT045,2496.7966072670292
FDH02,OUT035,1509.57441351657
FDK60,OUT013,1652.7323965059177
FDS24,OUT019,296.23407863220496
FDL03,OUT010,1349.760125599383
FDB46,OUT027,5393.155167243996
FDO48,OUT049,3320.860420954924
FDZ39,OUT049,1687.0076179206835
FDT02,OUT027,1180.2126968248094
FDC50,OUT013,1591.32299186422
FDP39,OUT035,989.3789061898899
DRG15,OUT018,869.55694353687
FDP10,OUT018,1526.8780157033757
FDF53,OUT027,4662.036785426056
FDN34,OUT045,2667.1482489455657
FDK02,OUT045,1966.0798045741294
FDC23,OUT045,2744.6928289349066
FDJ10,OUT019,617.641178668403
FDE53,OUT035,1777.1202524144917
FDR25,OUT035,4039.9463005657344
FDW50,OUT046,2461.251598957787
FDS09,OUT049,993.2672651053356
FDW49,OUT010,1102.7506567585037
FDU51,OUT046,2612.668899302787
FDF28,OUT018,2013.071037830589
NCY30,OUT018,2526.0224531504928
FDD44,OUT045,3923.3343652982485
FDX09,OUT017,2787.13857575227
NCF30,OUT013,2066.8179972967387
FDZ50,OUT019,887.8730789433828
FDW37,OUT013,1494.5694576888604
FDD11,OUT049,3753.7786515162334
DRH39,OUT018,979.3674700054544
FDA36,OUT049,2785.06947973368
NCG43,OUT049,1535.810638380198
FDF02,OUT035,1726.6488756717163
FDP57,OUT027,2764.1671872051506
NCE42,OUT017,3547.649149498411
NCR38,OUT027,6348.776083678739
FDP03,OUT019,527.0494587741077
FDO51,OUT035,846.1260579159105
NCQ42,OUT046,1950.490452529315
NCM41,OUT046,1475.359772788476
FDH48,OUT027,2364.2110567802047
DRF60,OUT046,3391.415942841546
FDJ27,OUT035,1690.4790573712949
FDQ14,OUT013,2451.4705392509377
FDN27,OUT017,1929.8628501943447
NCQ02,OUT046,2763.327179043741
FDJ33,OUT049,1990.550177055578
FDP07,OUT027,4998.697988425249
DRE01,OUT049,3572.908215762428
FDU36,OUT045,1656.2710742580377
FDL28,OUT017,3522.2026373300923
NCX53,OUT046,2119.635235634107
FDZ39,OUT013,1714.3455520822924
NCP42,OUT013,3134.170819457208
FDJ14,OUT035,1410.4695717573534
FDK04,OUT049,1042.1045563296614
NCC19,OUT017,3025.029324791578
FDS09,OUT018,905.6695640955284
FDZ02,OUT046,1580.1094074081827
FDD35,OUT018,1991.9565295306775
NCY42,OUT017,2304.143797527471
FDB05,OUT045,3735.471291580421
FDF20,OUT035,3032.6993100222526
NCO41,OUT018,1645.6692132359995
FDC40,OUT027,2232.3074481745202
FDV58,OUT045,3030.05895888494
FDZ57,OUT045,2089.074452394497
DRM35,OUT046,2638.787914852822
DRN36,OUT018,1567.1343621625274
FDQ13,OUT046,1385.7594775919765
DRO35,OUT010,1020.0041847453131
NCD43,OUT035,1735.688343118438
FDA51,OUT018,1772.5720146182018
NCX17,OUT027,5875.277411349475
NCZ17,OUT049,835.9898138207648
FDR11,OUT027,4135.552532766944
FDW34,OUT049,3594.5275054143776
FDN50,OUT017,1577.690402886875
FDS09,OUT046,935.4226779578948
FDS48,OUT018,2389.7011745366226
FDL44,OUT049,2500.85280557991
DRF48,OUT018,2687.1904338858735
FDA14,OUT018,2314.368695761726
NCD30,OUT049,1594.348733742217
FDI16,OUT017,995.6406892662399
NCG06,OUT035,3927.6906245507025
DRZ24,OUT035,1959.6780693435026
NCS17,OUT045,1589.6759522013672
FDB37,OUT045,3652.854461381391
FDE10,OUT035,2093.034684969011
FDC57,OUT045,2952.4396486400465
FDM12,OUT018,2870.0425081288563
FDE24,OUT049,2205.826047870585
FDW22,OUT045,3365.6863304188887
DRD01,OUT027,1611.7236920366217
NCZ18,OUT027,6372.457665423224
FDN49,OUT045,827.8632385403982
FDR22,OUT035,1849.906315460517
FDV08,OUT019,39.58645012215993
FDY39,OUT046,2700.9174109598425
FDV36,OUT049,1994.2730187781935
FDO60,OUT045,875.4699361992614
FDU04,OUT027,3249.537516715327
FDR20,OUT027,1455.3264803352783
FDW19,OUT019,439.2284278633083
FDU40,OUT049,2914.078921891549
FDK15,OUT045,1636.8651534822384
DRF15,OUT035,2404.0264577277344
FDQ25,OUT017,2733.3871204268007
FDI48,OUT019,94.14605365466878
FDS49,OUT046,1289.3788834265263
FDV22,OUT046,2356.302483859863
NCV42,OUT046,1704.4143752789412
FDX26,OUT046,2697.6426027273437
FDI33,OUT018,1457.573602156348
FDZ14,OUT049,1935.3775425774916
FDG10,OUT013,990.9031201850939
FDM38,OUT018,717.5349547190112
FDG26,OUT027,6423.819203050724
FDH46,OUT035,1689.9989085341892
FDN13,OUT018,1492.4268462252285
FDU57,OUT035,2379.014116261721
NCI06,OUT046,2644.2959565668198
FDM38,OUT045,985.4709125681384
NCG42,OUT010,649.6261832005694
FDL39,OUT045,2802.37984979928
FDT31,OUT019,920.9299347257422
FDV59,OUT013,3473.221498185527
FDB49,OUT035,1679.2673120548552
FDD58,OUT049,1668.0742989149112
DRN59,OUT046,874.1617183234812
FDX48,OUT049,2373.4289004188404
FDQ11,OUT049,3747.496962460371
FDY12,OUT049,1010.3100273684377
FDQ11,OUT045,3873.157904809752
DRI11,OUT017,1909.094838175021
FDY32,OUT027,4220.1547105009995
FDS51,OUT045,1112.3406200146605
FDR19,OUT010,1322.5236400062688
DRB13,OUT018,2747.1081619259276
FDS21,OUT035,1126.3018293271714
FDQ40,OUT045,2749.3951112000145
NCE55,OUT013,2839.998081796445
FDX43,OUT027,4268.329895341143
FDS12,OUT049,2002.7952840872445
DRK01,OUT027,2591.899944184364
FDN25,OUT017,1042.381078680191
FDB60,OUT046,2843.0207765604237
FDQ13,OUT017,1452.593789498937
DRK13,OUT045,3043.924936038013
DRF25,OUT018,674.1497932277682
NCD42,OUT019,13.298401882381313
FDW25,OUT045,1435.825407506844
NCV29,OUT027,4605.926584926191
NCK42,OUT035,3293.8978539709105
DRJ13,OUT027,4107.060555532753
DRD15,OUT017,3577.419992746115
FDM27,OUT045,2471.3511742918627
FDZ50,OUT018,2909.1928529637544
FDC04,OUT046,3469.1055243457804
FDF50,OUT049,2939.5687435658783
FDP15,OUT045,3905.5437644160784
FDK46,OUT035,3934.653919893173
FDZ56,OUT018,2613.856497951397
FDY60,OUT049,2246.9132461761005
FDB10,OUT035,3621.266810929297
FDR57,OUT045,2441.9452265356704
FDU58,OUT049,2825.827269258813
FDH02,OUT046,1437.715009302815
FDP48,OUT013,2930.2924358327605
FDI46,OUT035,3835.077456885157
FDW56,OUT013,3097.2051466322973
NCM19,OUT010,999.4076245760266
FDS50,OUT027,5597.039007668991
FDK24,OUT013,816.76568484268
FDO36,OUT017,2820.901924953403
FDK45,OUT027,3070.147279385993
NCL05,OUT045,867.0810303262945
FDL32,OUT018,1826.9422100690717
FDA28,OUT049,2007.3339266543833
FDY36,OUT018,1314.768491559991
FDP32,OUT018,1879.0648372434757
FDL50,OUT046,1901.509080775968
DRC24,OUT049,2351.819596096698
NCS18,OUT017,1793.3163363630283
FDD16,OUT017,1314.881856401294
NCV18,OUT013,1430.631042896442
FDX07,OUT046,2687.2268434292173
NCZ05,OUT027,2821.151141673531
NCI31,OUT013,684.7641320509945
FDK14,OUT049,1419.8144846258187
NCR06,OUT045,862.9037695167779
NCF54,OUT049,2642.3236598902913
DRG23,OUT010,1215.9924090552154
FDD53,OUT046,848.5529081737354
NCM31,OUT027,3671.551186182409
FDT16,OUT017,3992.5865744992934
FDR40,OUT035,1377.6265408671543
DRG25,OUT017,2892.8269859812276
FDT10,OUT035,1113.486775917586
FDY32,OUT013,2645.075276747847
FDN50,OUT035,1577.2628109308828
FDZ35,OUT019,404.1880650279975
NCP54,OUT045,1981.0573484329252
NCD07,OUT035,1845.158196548306
FDS02,OUT018,3051.959702837553
DRN59,OUT018,906.5643861606432
DRB24,OUT013,2523.4110231700975
FDP37,OUT027,3348.262217831796
DRB01,OUT018,2837.4140767721824
FDR47,OUT046,2847.8631217538223
NCM31,OUT010,766.7152893826171
NCF06,OUT027,6491.801060731503
NCV17,OUT027,3430.49006412967
FDS10,OUT049,2711.899305252484
FDN52,OUT035,1494.3015209531839
FDZ48,OUT013,1870.9634485097317
FDJ48,OUT049,3674.487143223897
DRB13,OUT027,4861.98398432986
FDV59,OUT017,3356.827677413238
FDL32,OUT035,1836.6045187261957
FDZ12,OUT035,2273.1354544039473
NCR06,OUT027,1327.9863367499374
FDP51,OUT017,1967.2979654297553
FDY22,OUT013,2324.585077080698
FDZ38,OUT049,2609.812627174063
NCO54,OUT035,1017.7242748087283
FDR23,OUT035,2742.952847117913
FDM38,OUT049,1025.537305474635
FDS25,OUT013,1853.7794557352897
FDZ22,OUT013,1422.140765569443
FDZ20,OUT019,1302.847159453303
FDD45,OUT010,625.4918304542725
FDN03,OUT049,3673.995048929186
NCW30,OUT046,3663.3140694379936
FDY24,OUT027,1670.3316892073512
FDJ26,OUT019,1047.349199385892
FDM15,OUT049,2366.727088351854
NCW54,OUT027,1718.5068740474944
FDA23,OUT045,1676.2623004810116
FDA39,OUT019,15.281908935332922
FDZ12,OUT017,2313.7118843415706
NCB42,OUT046,1804.4932597008828
FDL16,OUT046,893.1194410985199
FDO24,OUT019,738.3300459922216
NCP42,OUT046,2816.368869716577
FDR19,OUT018,2364.7012779130328
DRL01,OUT045,3549.4826308983556
FDV37,OUT046,2898.735102760308
FDI41,OUT010,941.6331696852044
FDF58,OUT049,1148.1647122153345
NCF43,OUT018,2195.9890615936943
FDN02,OUT049,3089.8777316286287
NCP41,OUT035,1783.3376431858055
NCY17,OUT027,1427.6465244522628
FDL58,OUT027,6638.074123188962
NCA30,OUT027,4808.186382648835
FDE46,OUT018,2226.8030015046124
FDY38,OUT035,3543.497676717371
NCH29,OUT027,2625.829140407412
FDO20,OUT045,3853.934811604275
FDP44,OUT018,1649.0385227527893
FDM02,OUT027,2463.1209557486964
FDJ14,OUT027,2244.1173727380924
FDH04,OUT010,228.52059862739975
DRK23,OUT046,3604.0860722768657
NCW05,OUT046,1666.980556673341
FDF12,OUT049,2285.024469069878
FDL51,OUT019,1051.331765718386
FDN03,OUT018,3803.0514126019652
DRJ37,OUT049,2342.2150528893217
FDM12,OUT019,907.376767413989
FDA16,OUT045,3386.525654431032
NCB07,OUT017,3052.3305208603665
NCI17,OUT019,360.17526377463173
FDR51,OUT046,2241.44325868613
FDJ55,OUT045,3447.1863155726405
NCZ17,OUT013,734.4827111178872
FDU25,OUT013,1052.3474707805412
NCG18,OUT045,1726.8762591301281
DRM11,OUT017,3952.26218046939
FDH16,OUT035,1558.4408603581828
FDZ04,OUT018,1066.1391427890853
NCX53,OUT035,2260.7558782814126
FDX38,OUT027,1492.442029345684
FDX09,OUT046,2605.6023614785145
NCW05,OUT018,1485.9797205220168
NCS41,OUT017,2896.451702955519
FDI26,OUT046,2603.6397282943635
NCZ41,OUT027,3335.702004534391
NCK06,OUT046,1874.1711124324531
FDX23,OUT027,2637.0122414718317
NCA42,OUT046,2342.4919401939196
FDC20,OUT049,1032.4923999998591
DRC49,OUT018,2230.2151367256424
FDX01,OUT013,1933.7890788628215
FDC08,OUT045,3449.378933334755
FDC02,OUT017,3929.244173456483
FDK10,OUT045,2777.5049961112104
DRC24,OUT013,2481.5776715876045
FDW16,OUT019,332.2972994471736
NCU06,OUT018,3422.5633176468696
DRA59,OUT045,2861.398957772699
FDR24,OUT019,320.3496004496915
DRL35,OUT018,813.3539832867016
FDA49,OUT013,1451.8025076016079
NCC55,OUT046,759.7954293787384
DRD24,OUT019,635.7750748738533
NCE55,OUT049,2694.597835185368
FDT33,OUT045,2636.294138000312
NCT53,OUT013,2642.1924587673807
FDS26,OUT046,3684.3212799983535
FDL22,OUT018,1465.9767039531075
FDP44,OUT017,1747.432672079445
FDC52,OUT018,2389.3457295856288
FDI53,OUT010,1318.1586744291872
FDZ23,OUT046,2734.263238410237
NCT18,OUT013,2944.5520873598925
FDR13,OUT046,1813.8887797213413
FDB09,OUT010,977.5220186701042
FDZ60,OUT013,1789.5464110670564
FDB11,OUT046,3247.77806446024
FDC10,OUT018,1925.4101251859515
FDW56,OUT035,3004.600268463905
FDK14,OUT027,2336.65456613187
DRE27,OUT027,2625.829140407412
FDA38,OUT017,3678.956089200128
FDT11,OUT045,2914.1629358956843
FDP15,OUT035,3909.8084966964125
FDV27,OUT035,1495.0295754203742
FDS36,OUT027,2931.747499970914
FDY40,OUT027,1486.06932377097
NCF19,OUT049,982.0155800331668
FDF53,OUT045,2814.994155000857
FDS14,OUT027,4061.259702128792
FDE56,OUT046,1112.5285246593921
FDZ19,OUT035,2770.163070866956
FDZ46,OUT013,1851.4722003434763
FDR16,OUT046,3065.144465278591
FDG29,OUT018,714.6033892837977
NCE30,OUT017,3317.1024873442448
FDZ40,OUT046,971.4576574579812
FDG58,OUT018,2466.342933603649
DRH03,OUT013,1589.139362361334
FDZ47,OUT045,1639.885933622406
FDV04,OUT018,2389.1309490886024
FDZ10,OUT018,1918.3390645745053
FDG46,OUT017,1871.1918276207177
NCF07,OUT045,1658.8337629164525
FDY44,OUT035,3023.9276763392613
FDB21,OUT013,3855.3818130812942
FDS20,OUT035,2844.9253203588214
FDS49,OUT049,1377.1806055720472
FDX55,OUT027,5556.798838488568
NCQ02,OUT018,2940.993024950316
FDR25,OUT013,4199.7296685923975
DRG39,OUT045,1019.3234453394427
FDB46,OUT046,3086.435971025594
NCC30,OUT018,2748.550317931691
FDE58,OUT035,1946.8186552574625
FDC05,OUT019,966.9262430320591
FDY15,OUT046,2337.953007802415
FDG14,OUT046,2247.03591491861
FDL08,OUT049,3603.3662082259107
FDQ47,OUT013,647.5940286211703
FDN12,OUT035,1818.330910408
FDW10,OUT013,2852.04401616895
FDD02,OUT035,1924.8167876875802
FDX35,OUT010,1473.5915538313907
FDT35,OUT046,2494.3684828544297
DRN47,OUT019,862.1831932648074
FDB11,OUT010,2028.5861476233829
FDN20,OUT045,2626.7945344829345
FDB59,OUT035,3080.687590666431
FDJ58,OUT045,2702.060820631966
FDU60,OUT046,2483.4960766341333
FDS03,OUT049,1192.0337716651852
FDU40,OUT019,935.0501601455157
DRH15,OUT049,916.1449067032904
FDD04,OUT027,3759.401449321163
FDQ01,OUT046,3599.983420641296
FDF28,OUT035,2027.7992367329646
FDD22,OUT010,917.8363689089881
FDY19,OUT046,1812.412188178534
FDN33,OUT035,1563.8084943883841
FDV36,OUT035,2038.2453731781575
FDW01,OUT010,1374.5872729840357
FDJ28,OUT049,2912.3342529616193
